"Order_ID","Order_Date","Order_Quantity","Sales","Profit","Unit_Price","Customer_Segment","Product_Category","Region"
48931,2014-06-17,42,2149.37,217.87,51.75,"Corporate","Furniture","Region 3"
49126,2016-07-09,33,5661.08,1055.47,160.98,"Corporate","Furniture","Region 3"
49283,2014-12-11,25,334.71,31.74,12.28,"Home Office","Office Supplies","Region 3"
49441,2014-09-27,49,1981.26,100.8,41.32,"Home Office","Furniture","Region 3"
49601,2016-01-26,15,1756.46,-101.19,113.98,"Home Office","Furniture","Region 3"
49763,2016-02-13,8,49.04,9.29,5.68,"Corporate","Office Supplies","Region 3"
49763,2016-02-13,6,2320.35,-237.62,348.21,"Corporate","Furniture","Region 3"
49927,2017-07-20,26,139.54,-54.08,4.98,"Home Office","Office Supplies","Region 3"
49927,2017-07-20,28,199.52,13.44,7.59,"Home Office","Furniture","Region 3"
49927,2017-07-20,39,85.66,6.67,2.18,"Home Office","Office Supplies","Region 3"
50499,2016-10-11,18,1758.41,238.52,100.98,"Small Business","Office Supplies","Region 3"
51041,2015-07-29,47,2766.818,846.95,65.99,"Home Office","Technology","Region 3"
51328,2015-10-26,38,689.67,51.47,18.7,"Consumer","Furniture","Region 3"
51333,2017-10-04,30,2219.79,-9.45,80.97,"Corporate","Technology","Region 3"
51333,2017-10-04,25,237.36,-117.86,9.06,"Corporate","Office Supplies","Region 3"
51365,2017-08-07,35,195.23,-72.46,5.89,"Corporate","Furniture","Region 3"
51365,2017-08-07,35,4051.8,-684.07,124.49,"Corporate","Furniture","Region 3"
51777,2016-02-19,4,3465.97,194.32,896.99,"Small Business","Office Supplies","Region 3"
51777,2016-02-19,13,1307.88,206.86,100.97,"Small Business","Technology","Region 3"
51814,2015-09-24,13,104.51,-9.28,7.84,"Home Office","Office Supplies","Region 3"
51975,2014-12-18,12,1064.7865,-181.01,115.99,"Home Office","Technology","Region 3"
52225,2017-04-12,10,131.09,10.94,12.22,"Corporate","Furniture","Region 3"
52225,2017-04-12,33,1817.9,700.31,54.96,"Corporate","Office Supplies","Region 3"
52868,2016-02-16,19,138.05,-100.49,7.37,"Corporate","Technology","Region 3"
53221,2017-02-25,29,433.44,147.46,15.68,"Corporate","Furniture","Region 3"
53600,2017-07-10,8,55.59,-17.95,5.18,"Small Business","Office Supplies","Region 3"
53667,2017-05-17,33,112.36,-159.74,3.36,"Consumer","Office Supplies","Region 3"
53667,2017-05-17,16,481.049,46.51,35.99,"Consumer","Technology","Region 3"
53891,2014-01-22,36,562.8,-17.45,15.22,"Home Office","Office Supplies","Region 3"
53955,2016-03-03,43,5544.99,-3404.24,130.98,"Home Office","Furniture","Region 3"
54150,2016-06-21,12,2011.6355,-53.69,195.99,"Corporate","Technology","Region 3"
55462,2017-03-27,13,75.27,-1.84,5.58,"Home Office","Office Supplies","Region 3"
55462,2017-03-27,31,1184.53,-26.49,39.98,"Home Office","Technology","Region 3"
55462,2017-03-27,35,3683.73,708.76,125.99,"Home Office","Technology","Region 3"
55749,2017-05-03,42,364.8,149.45,8.74,"Corporate","Office Supplies","Region 3"
55873,2016-11-18,48,15602.93,4875.89,306.14,"Corporate","Technology","Region 3"
56135,2015-11-13,8,1118.82,-320.3,140.98,"Corporate","Furniture","Region 3"
56135,2015-11-13,48,79.75,-41.32,1.81,"Corporate","Office Supplies","Region 3"
56708,2017-12-02,36,10006.28,-760.98,286.85,"Corporate","Furniture","Region 3"
56708,2017-12-02,36,407.17,-12.82,11.58,"Corporate","Office Supplies","Region 3"
57986,2015-10-29,14,199.93,-105.33,14.81,"Small Business","Office Supplies","Region 3"
58725,2015-05-20,39,335.35,-134.97,8.74,"Corporate","Office Supplies","Region 3"
902,2014-07-26,10,1925.83,359.83,207.48,"Corporate","Office Supplies","Region 3"
2147,2017-09-05,15,605.1,92.81,40.98,"Home Office","Office Supplies","Region 3"
2823,2016-09-07,17,357.43,-135.98,20.97,"Home Office","Technology","Region 3"
2823,2016-09-07,21,4754.08,299.88,225.02,"Home Office","Office Supplies","Region 3"
3110,2014-12-16,13,1601.32,377.81,119.99,"Corporate","Technology","Region 3"
3463,2015-08-17,43,264.75,-212.51,6.48,"Consumer","Office Supplies","Region 3"
4034,2015-11-13,44,3367.24,-1183.69,79.52,"Small Business","Furniture","Region 3"
4034,2015-11-13,37,5723.24,-194.97,145.98,"Small Business","Furniture","Region 3"
4037,2015-03-23,27,188.07,-101.85,6.48,"Corporate","Office Supplies","Region 3"
5538,2015-12-24,43,1281.28,415.85,29.17,"Consumer","Office Supplies","Region 3"
5538,2015-12-24,13,1940.31,-668.19,146.05,"Consumer","Furniture","Region 3"
5538,2015-12-24,4,430.848,-492.77,125.99,"Consumer","Technology","Region 3"
5863,2015-11-21,40,933.21,207.18,22.98,"Corporate","Furniture","Region 3"
7175,2015-02-07,10,748.25,-86.99,70.98,"Corporate","Furniture","Region 3"
7364,2014-05-08,15,260.39,-48.57,16.98,"Corporate","Office Supplies","Region 3"
7878,2016-04-30,50,3904.12,-1508.46,81.94,"Corporate","Furniture","Region 3"
7878,2016-04-30,41,343.64,13.29,8.57,"Corporate","Furniture","Region 3"
7878,2016-04-30,42,256.64,-28.29,5.81,"Corporate","Office Supplies","Region 3"
8551,2014-07-29,25,185.64,-69.87,7.45,"Corporate","Office Supplies","Region 3"
8551,2014-07-29,34,225.98,-135.74,6.48,"Corporate","Office Supplies","Region 3"
9155,2017-08-30,17,518.8,54.63,30.98,"Consumer","Office Supplies","Region 3"
9668,2014-09-06,10,42.67,-12.72,4.18,"Small Business","Office Supplies","Region 3"
10242,2015-12-12,32,690.88,119.25,22.98,"Home Office","Furniture","Region 3"
12292,2017-06-02,32,824.24,-127.23,26.31,"Consumer","Technology","Region 3"
14503,2016-02-05,14,438.47,157.89,30.56,"Corporate","Office Supplies","Region 3"
15109,2015-12-14,11,230.72,-68.76,20.95,"Home Office","Technology","Region 3"
15109,2015-12-14,45,293.47,-205.38,6.48,"Home Office","Office Supplies","Region 3"
15109,2015-12-14,33,88.7,-89.13,2.52,"Home Office","Office Supplies","Region 3"
15109,2015-12-14,23,262.78,19.36,10.98,"Home Office","Office Supplies","Region 3"
15109,2015-12-14,10,142.15,-58.18,14.03,"Home Office","Office Supplies","Region 3"
15142,2017-04-04,21,330.22,-51.72,15.28,"Corporate","Office Supplies","Region 3"
15332,2015-05-30,6,321.71,-2.73,52.4,"Home Office","Office Supplies","Region 3"
15872,2017-10-30,48,5198.12,1481.67,100.98,"Corporate","Office Supplies","Region 3"
15872,2017-10-30,23,188.53,-27.49,7.35,"Corporate","Office Supplies","Region 3"
15872,2017-10-30,19,718.41,23.94,40.99,"Corporate","Office Supplies","Region 3"
16032,2014-12-05,35,436.98,75.61,12.64,"Home Office","Furniture","Region 3"
16165,2015-07-22,4,136.68,-125.16,30.73,"Small Business","Technology","Region 3"
16165,2015-07-22,24,1452.48,376.52,62.18,"Small Business","Furniture","Region 3"
16165,2015-07-22,19,3555.29,183.28,193.17,"Small Business","Office Supplies","Region 3"
17632,2015-02-21,38,71.12,-21.89,1.98,"Corporate","Office Supplies","Region 3"
19492,2015-12-12,9,691.09,364.03,78.69,"Small Business","Furniture","Region 3"
19492,2015-12-12,33,713.7,176.09,21.98,"Small Business","Office Supplies","Region 3"
20102,2016-06-04,15,333.3,71.04,22.24,"Small Business","Technology","Region 3"
21863,2015-11-21,27,85.77,-102.02,2.84,"Small Business","Office Supplies","Region 3"
21863,2015-11-21,13,149.31,7.77,10.98,"Small Business","Office Supplies","Region 3"
21894,2016-12-17,6,54.3,1.27,9.68,"Consumer","Office Supplies","Region 3"
22022,2015-04-03,1,1409.86,-3461.12,1500.97,"Small Business","Technology","Region 3"
22663,2017-01-10,35,9843.11,-384.6,280.98,"Corporate","Furniture","Region 3"
22663,2017-01-10,15,7190.06,1908.45,500.98,"Corporate","Technology","Region 3"
23713,2017-11-28,38,3701.5205,894.06,115.99,"Consumer","Technology","Region 3"
24358,2014-05-16,27,7333.45,-207.28,279.48,"Small Business","Office Supplies","Region 3"
24386,2017-06-26,41,4256.51,1653.96,100.97,"Corporate","Technology","Region 3"
24386,2017-06-26,12,503.08,-102.74,40.98,"Corporate","Technology","Region 3"
24386,2017-06-26,15,76.94,29.67,4.13,"Corporate","Office Supplies","Region 3"
24899,2016-08-19,37,252.99,28.76,7.08,"Home Office","Office Supplies","Region 3"
25473,2017-10-14,36,17304.85,7434.48,500.98,"Corporate","Technology","Region 3"
25473,2017-10-14,20,794.32,67.61,40.99,"Corporate","Office Supplies","Region 3"
25638,2014-08-06,31,163.89,-108.55,4.89,"Corporate","Technology","Region 3"
25638,2014-08-06,12,115.45,23.53,10.06,"Corporate","Office Supplies","Region 3"
26016,2014-10-07,2,154.94,-358.43,77.51,"Consumer","Technology","Region 3"
26016,2014-10-07,44,1642.642,314.84,45.99,"Consumer","Technology","Region 3"
26182,2015-01-16,4,770.76,-192.51,200.98,"Corporate","Furniture","Region 9"
26691,2017-08-03,37,270.43,-83.16,7.68,"Corporate","Office Supplies","Region 9"
27015,2016-12-30,24,1339.25,142.51,56.96,"Home Office","Office Supplies","Region 9"
27840,2014-07-03,8,1209.37,-407.85,150.98,"Home Office","Furniture","Region 9"
28130,2014-07-30,23,404.24,-76.99,15.99,"Corporate","Office Supplies","Region 9"
28130,2014-07-30,32,1381.88,598.2,46.94,"Corporate","Furniture","Region 9"
28290,2014-01-10,43,1307.35,-154.24,30.42,"Home Office","Technology","Region 9"
28290,2014-01-10,3,523.58,-179.36,161.55,"Home Office","Office Supplies","Region 9"
29927,2017-11-07,19,257.97,33.18,12.95,"Corporate","Office Supplies","Region 9"
31238,2015-08-22,21,7512.03,2017.64,363.25,"Corporate","Office Supplies","Region 9"
32198,2016-11-08,31,240.63,-117.92,7.37,"Consumer","Technology","Region 9"
32231,2017-11-01,44,192.33,48.54,4.26,"Consumer","Office Supplies","Region 9"
32998,2015-09-29,13,1663.83,-484.64,130.98,"Corporate","Furniture","Region 9"
33091,2016-01-25,24,265.35,-128.69,9.99,"Home Office","Office Supplies","Region 9"
33250,2014-06-25,40,7381.19,2998.88,177.98,"Corporate","Office Supplies","Region 9"
33378,2017-04-27,25,945.36,219.85,39.98,"Consumer","Office Supplies","Region 9"
33889,2015-11-06,46,9046.33,1398.03,180.98,"Small Business","Office Supplies","Region 9"
33889,2015-11-06,43,367.96,-16.11,8.67,"Small Business","Office Supplies","Region 9"
33889,2015-11-06,27,159.05,21.46,5.98,"Small Business","Office Supplies","Region 9"
33889,2015-11-06,39,116.14,50.44,2.88,"Small Business","Office Supplies","Region 9"
34567,2014-04-26,18,3344.11,588.54,180.98,"Consumer","Furniture","Region 9"
36449,2015-09-05,6,90.75,-26.39,12.99,"Corporate","Furniture","Region 9"
36675,2016-07-02,39,113.09,29.76,2.94,"Small Business","Office Supplies","Region 9"
38240,2014-12-19,4,41.53,-15.53,8.6,"Consumer","Office Supplies","Region 9"
38693,2016-06-13,3,2222.61,196.08,699.99,"Home Office","Technology","Region 9"
38917,2015-11-21,11,618.1965,-132.53,65.99,"Consumer","Technology","Region 9"
39015,2014-12-06,13,5236.14,567.59,399.98,"Corporate","Technology","Region 9"
39015,2014-12-06,11,74.02,-28.45,6.48,"Corporate","Office Supplies","Region 9"
39265,2015-05-07,47,198.08,32.69,4.28,"Corporate","Office Supplies","Region 9"
40962,2016-02-20,28,1553.66,547.48,54.48,"Corporate","Office Supplies","Region 9"
40962,2016-02-20,30,3276.9965,653.06,125.99,"Corporate","Technology","Region 9"
41059,2015-09-14,26,363.16,3.92,14.27,"Corporate","Office Supplies","Region 9"
41059,2015-09-14,45,12571.63,5455.96,300.98,"Corporate","Technology","Region 9"
41059,2015-09-14,21,128.86,24.53,5.84,"Corporate","Office Supplies","Region 9"
41059,2015-09-14,45,17884.53,2357.86,400.98,"Corporate","Furniture","Region 9"
41664,2016-12-03,5,54.8,-15.3,9.78,"Corporate","Technology","Region 9"
41664,2016-12-03,40,1038.19,230.69,25.98,"Corporate","Office Supplies","Region 9"
42596,2017-08-14,9,51.75,4.16,5.58,"Corporate","Office Supplies","Region 9"
43424,2016-08-17,34,772.56,143.87,22.98,"Home Office","Office Supplies","Region 9"
43808,2016-01-06,16,108.73,-22.21,6.24,"Small Business","Furniture","Region 9"
45218,2014-05-10,49,309.46,-82.64,6.48,"Home Office","Technology","Region 9"
46117,2016-05-21,22,1168.28,126.07,50.98,"Home Office","Furniture","Region 9"
46243,2017-01-23,31,614.35,78.89,18.97,"Corporate","Office Supplies","Region 9"
46243,2017-01-23,1,3.63,-1.56,2.88,"Corporate","Office Supplies","Region 9"
46243,2017-01-23,31,172.99,61.51,5.84,"Corporate","Office Supplies","Region 9"
46310,2015-07-21,29,1935.25,652.19,63.98,"Home Office","Office Supplies","Region 9"
46310,2015-07-21,13,278.5,-6.23,22.01,"Home Office","Office Supplies","Region 9"
46310,2015-07-21,42,5423.58,1361.56,120.33,"Home Office","Office Supplies","Region 9"
46503,2016-11-05,26,1196.7915,265.39,55.99,"Small Business","Technology","Region 9"
46726,2017-07-05,46,325.97,-255.22,6.84,"Small Business","Office Supplies","Region 9"
46726,2017-07-05,10,49.65,8.27,4.55,"Small Business","Office Supplies","Region 9"
47042,2017-03-02,45,1375.3765,592.22,35.99,"Home Office","Technology","Region 9"
47174,2016-09-15,42,642.1,41.56,13.99,"Corporate","Technology","Region 9"
48034,2014-07-14,47,945.86,31.59,22.01,"Home Office","Office Supplies","Region 9"
48034,2014-07-14,12,2340.504,243.16,236.97,"Home Office","Furniture","Region 9"
48164,2016-10-28,33,94.39,12.31,2.88,"Small Business","Office Supplies","Region 9"
49189,2016-01-15,32,249.59,101.82,7.64,"Home Office","Office Supplies","Region 9"
49986,2015-10-14,39,110.36,8.6,2.84,"Consumer","Office Supplies","Region 9"
50336,2014-11-04,9,58.98,-17.79,5.77,"Consumer","Office Supplies","Region 9"
50373,2014-07-02,9,1455.04,-7.58,161.55,"Small Business","Office Supplies","Region 9"
50564,2017-03-02,30,11041.42,4456.25,387.99,"Home Office","Office Supplies","Region 9"
50949,2016-02-04,32,73.55,7.95,2.18,"Corporate","Office Supplies","Region 9"
50949,2016-02-04,46,4804.0385,1077.92,125.99,"Corporate","Technology","Region 9"
51361,2016-03-17,14,76.06,-35.99,4.28,"Corporate","Office Supplies","Region 9"
51361,2016-03-17,50,18056.68,-6474.65,349.45,"Corporate","Furniture","Region 9"
51780,2015-07-24,42,372.69,-177.03,8.04,"Consumer","Office Supplies","Region 9"
51940,2017-10-17,11,65.5,-55.94,5.98,"Corporate","Technology","Region 9"
52071,2016-11-26,14,136.85,-4.43,8.85,"Consumer","Office Supplies","Region 9"
52071,2016-11-26,1,12.74,-11.39,7.96,"Consumer","Furniture","Region 9"
53152,2014-03-05,5,185.79,-159.68,34.98,"Corporate","Technology","Region 9"
53152,2014-03-05,9,196.41,27.91,19.99,"Corporate","Furniture","Region 9"
53152,2014-03-05,9,186.67,2.06,19.98,"Corporate","Office Supplies","Region 9"
54177,2017-01-24,12,480.73,148.2,42.8,"Home Office","Office Supplies","Region 9"
54177,2017-01-24,25,159,-98.15,6.48,"Home Office","Office Supplies","Region 9"
55107,2015-05-08,32,171.52,46.61,5.68,"Home Office","Office Supplies","Region 9"
57153,2014-05-26,9,106.05,-14.52,11.33,"Corporate","Office Supplies","Region 9"
57153,2014-05-26,45,698.1,336.25,15.67,"Corporate","Office Supplies","Region 9"
57538,2015-02-20,40,1370.49,-244.63,33.98,"Small Business","Furniture","Region 9"
58656,2015-12-04,5,39.44,-0.94,6.75,"Small Business","Office Supplies","Region 9"
58656,2015-12-04,3,11.01,-1.42,2.08,"Small Business","Furniture","Region 9"
58789,2015-08-05,26,195.51,-105.72,7.3,"Small Business","Office Supplies","Region 9"
58789,2015-08-05,38,377.13,-10.29,9.77,"Small Business","Furniture","Region 9"
59200,2016-12-08,4,170.45,-30.27,42.98,"Home Office","Office Supplies","Region 9"
59200,2016-12-08,28,350.42,-37.3,11.97,"Home Office","Office Supplies","Region 9"
59459,2014-02-04,40,69.66,-51.42,1.7,"Small Business","Technology","Region 9"
59909,2017-08-05,11,1255.48,-292.65,115.99,"Small Business","Technology","Region 9"
59909,2017-08-05,46,411.56,-188.02,9.38,"Small Business","Office Supplies","Region 9"
1218,2014-06-19,3,46.46,-25.13,14.42,"Corporate","Office Supplies","Region 9"
1600,2015-03-02,32,303.59,-45.99,9.65,"Corporate","Furniture","Region 9"
1600,2015-03-02,36,191.6,-150.74,4.98,"Corporate","Office Supplies","Region 9"
2373,2014-03-11,36,317.59,-46.12,8.6,"Corporate","Office Supplies","Region 9"
2626,2016-09-06,16,48.37,18.02,2.88,"Small Business","Office Supplies","Region 9"
3109,2015-07-23,47,1005.74,199.3,22.23,"Corporate","Furniture","Region 9"
3109,2015-07-23,37,6477.7395,1653.97,205.99,"Corporate","Technology","Region 9"
3777,2014-04-07,14,244.85,38.06,17.67,"Small Business","Furniture","Region 9"
3973,2017-03-23,21,316.35,117.91,15.68,"Corporate","Furniture","Region 9"
7239,2016-06-28,50,6206.16,1416.27,120.33,"Small Business","Office Supplies","Region 9"
11428,2017-01-20,16,1554.53,474.66,90.48,"Small Business","Office Supplies","Region 9"
12452,2015-12-07,1,356.95,-228.24,387.99,"Corporate","Office Supplies","Region 9"
12452,2015-12-07,17,112.86,-56.78,6.6,"Corporate","Technology","Region 9"
12452,2015-12-07,38,2063.42,989.95,55.98,"Corporate","Office Supplies","Region 9"
13345,2017-09-02,24,116.82,-42.05,4.77,"Corporate","Technology","Region 9"
13345,2017-09-02,45,483.64,28.39,10.98,"Corporate","Office Supplies","Region 9"
13410,2015-06-06,4,33.64,-35.17,8.12,"Corporate","Technology","Region 9"
13410,2015-06-06,29,701.94,158.91,23.99,"Corporate","Technology","Region 9"
15808,2015-12-14,33,126.88,12.63,3.7,"Corporate","Furniture","Region 9"
15808,2015-12-14,42,906.64,-148.93,22.38,"Corporate","Office Supplies","Region 9"
15808,2015-12-14,45,882.96,11.65,19.98,"Corporate","Technology","Region 9"
15808,2015-12-14,3,58.14,-96.25,20.99,"Corporate","Technology","Region 9"
17985,2016-04-11,4,473.88,-183.26,110.98,"Home Office","Furniture","Region 9"
17985,2016-04-11,50,849.031,-133.31,20.99,"Home Office","Technology","Region 9"
20480,2014-01-29,4,1042.63,-219.93,240.98,"Corporate","Furniture","Region 9"
21091,2014-12-12,32,270.73,-54.57,8.88,"Corporate","Office Supplies","Region 9"
26759,2017-01-24,30,251.11,10.04,7.84,"Consumer","Office Supplies","Region 9"
26853,2017-06-12,21,64.44,-89.02,2.66,"Small Business","Office Supplies","Region 9"
27456,2014-04-10,29,9492.92,772.04,328.14,"Home Office","Office Supplies","Region 9"
28420,2014-09-24,2,45.64,-0.11,15.57,"Corporate","Office Supplies","Region 9"
29318,2016-06-29,21,2954.14,-522.94,138.14,"Corporate","Office Supplies","Region 9"
29318,2016-06-29,34,3375.3075,562.13,125.99,"Corporate","Technology","Region 9"
30016,2014-01-03,15,85.56,-41.58,5.28,"Corporate","Office Supplies","Region 9"
30016,2014-01-03,8,754.6555,-212.55,110.99,"Corporate","Technology","Region 9"
33255,2015-06-24,19,108.21,-50.02,5.28,"Home Office","Office Supplies","Region 9"
35104,2017-04-22,1,36.31,-74.45,29.99,"Small Business","Technology","Region 9"
35104,2017-04-22,18,388.15,-44.21,19.94,"Small Business","Furniture","Region 9"
35142,2015-04-22,11,231.27,89.29,20.24,"Corporate","Furniture","Region 9"
35584,2016-05-02,15,150.33,-98.23,9.71,"Corporate","Office Supplies","Region 9"
35908,2015-12-12,40,240.18,-160.21,5.78,"Small Business","Office Supplies","Region 9"
35908,2015-12-12,45,529.28,-30.27,12.21,"Small Business","Office Supplies","Region 9"
36706,2014-04-11,47,887.45,365.79,20.98,"Small Business","Office Supplies","Region 9"
36706,2014-04-11,7,355.97,-4.46,48.04,"Small Business","Office Supplies","Region 9"
37121,2016-03-14,44,9499.3,618.36,216.6,"Corporate","Furniture","Region 9"
38528,2016-12-19,36,2544.985,-113.06,85.99,"Small Business","Technology","Region 9"
38853,2017-03-23,13,728.025,20,65.99,"Home Office","Technology","Region 9"
